EmployeeCount,EmployeeID,Department,JobRole,Gender,Age,MaritalStatus,Education,EducationField,BusinessTravel,DistanceFromHome(kms),JobInvolvement,JobLevel,JobSatisfaction,HourlyRate(USD),DailyRate(USD),MonthlyRate(USD),MonthlyIncome (USD),SalaryHike(RS),StockOptionLevel,StandardHours,OverTime,No.ofCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrmanager,EnvironmentSatisfaction,TrainingTimesLastYear,WorkLifeBalance,PerformanceRating,RelationshipSatisfaction,Attrition
1,1329,3,8,1,41,1,2,4,0,10,1,2,2,40,256,22074,6151,1300,0,80,0,1,19,19,2,11,9,3,4,3,1,1,0
1,1331,3,9,0,31,1,3,2,2,1,3,1,2,54,1060,8319,2302,1100,0,80,1,1,3,3,2,2,2,4,2,4,1,1,1
1,1333,2,3,1,44,2,3,2,1,3,3,1,1,89,935,14669,2362,1200,0,80,0,4,10,3,2,1,2,1,4,4,1,3,1
1,1334,2,4,1,42,2,1,2,0,2,3,4,3,37,495,26582,17861,1300,0,80,1,0,21,20,8,2,10,3,3,2,1,4,0
1,1336,2,4,0,55,2,2,4,1,2,1,5,3,58,282,6992,19187,1400,1,80,0,4,23,19,9,9,11,4,5,3,1,4,0
1,1338,1,4,1,56,1,4,2,1,8,3,5,2,99,206,4022,19717,1400,0,80,0,6,36,7,3,7,7,4,4,3,1,1,0
1,1340,2,7,1,40,3,2,2,0,16,3,1,3,74,458,8532,3544,1600,1,80,0,9,6,4,2,0,0,3,0,3,1,2,0
1,1344,2,1,1,34,3,3,2,1,9,3,3,4,86,943,5494,8500,1100,1,80,0,0,10,9,7,1,6,4,0,2,1,4,0
1,1346,2,7,1,40,1,3,2,1,2,3,2,4,98,523,22455,4661,1300,0,80,0,1,9,9,8,8,8,3,4,3,1,3,0
1,1349,3,8,0,41,3,3,3,2,1,3,2,1,66,1018,4297,4103,1700,1,80,0,0,10,9,3,1,7,3,2,3,1,4,0
1,1350,2,7,1,35,1,4,2,2,4,3,2,3,87,482,2690,4249,1100,0,80,1,1,9,9,6,1,1,3,3,3,1,2,0
1,1352,1,4,1,51,3,3,2,1,5,3,4,2,84,770,17588,14026,1100,1,80,1,1,33,33,9,0,10,3,2,3,1,2,0
1,1355,3,8,0,38,3,2,2,1,2,3,2,1,31,1009,19461,6893,1500,1,80,0,3,11,7,7,1,7,2,3,3,1,4,0
1,1356,3,8,0,34,1,2,4,1,15,3,2,1,66,507,23553,6125,1200,0,80,0,1,10,10,8,9,6,3,6,4,1,4,0
1,1358,2,3,1,25,2,1,4,1,19,3,1,4,67,882,9075,3669,1100,3,80,0,3,7,3,2,1,2,4,6,2,1,3,0
1,1360,2,5,0,58,2,4,4,1,7,2,3,1,53,601,12023,10008,1400,0,80,1,7,31,10,9,5,9,3,0,2,1,4,1
1,1361,2,3,1,40,2,4,2,1,1,3,1,2,88,329,6762,2387,2200,1,80,0,3,7,4,2,0,3,2,3,3,2,3,0
1,1362,3,8,0,36,2,3,3,2,7,4,2,1,83,607,2261,4639,1600,1,80,0,2,17,15,7,6,13,1,2,2,1,4,0
1,1363,2,5,1,48,1,3,2,1,4,3,3,4,54,855,18706,7898,1100,0,80,0,1,11,10,9,0,8,4,2,3,1,3,0
1,1364,3,9,0,27,2,3,4,1,11,4,1,4,98,1291,6527,2534,1400,1,80,0,8,5,1,0,0,0,3,4,3,1,2,0
1,1367,2,5,0,51,1,2,6,1,11,2,4,2,82,1405,24439,13142,1600,0,80,0,3,29,5,2,0,3,4,1,2,1,2,0
1,1368,2,3,0,18,1,3,2,0,1,3,1,4,97,1124,19305,1611,1500,0,80,0,1,0,0,0,0,0,4,5,4,1,3,0
1,1369,2,3,0,35,2,3,4,1,1,2,2,4,60,817,10846,5363,1200,1,80,0,0,10,9,7,0,0,4,0,3,1,2,0
1,1371,3,8,1,27,1,1,2,2,2,1,2,4,43,793,20392,5071,2000,0,80,0,3,8,6,2,0,0,4,3,3,2,2,0
1,1372,3,8,1,55,1,4,3,1,13,4,4,3,85,267,9277,13695,1700,0,80,1,6,24,19,7,3,8,1,2,2,1,3,1
1,1373,2,5,1,56,2,3,2,1,23,3,4,2,68,1369,18235,13402,1200,1,80,1,4,33,19,16,15,9,4,0,3,1,1,0
1,1374,2,7,0,34,3,1,6,0,26,2,1,3,92,999,15891,2029,2000,3,80,0,1,5,5,4,0,0,1,2,3,2,3,0
1,1375,2,1,0,40,3,1,4,1,2,4,2,3,89,1202,13888,6377,2000,3,80,0,5,15,12,11,11,8,2,0,3,2,2,0
1,1377,2,3,1,34,2,3,4,1,29,3,2,3,86,285,17491,5429,1300,2,80,0,4,10,8,7,7,7,2,1,3,1,1,0
1,1379,3,9,0,31,1,3,2,2,2,2,1,4,90,703,11882,2785,1400,0,80,0,7,3,1,0,0,0,3,3,4,1,3,1
1,1380,3,8,0,35,2,4,3,2,18,3,2,3,67,662,23288,4614,1800,1,80,1,0,5,4,2,3,2,4,0,2,1,3,1
1,1382,2,7,1,38,3,3,2,2,7,4,1,3,57,693,15748,2610,1100,3,80,0,1,4,4,2,0,3,4,2,3,1,4,0
1,1383,2,1,0,34,1,4,6,1,2,3,2,4,98,404,6163,6687,1100,0,80,0,1,14,14,11,4,11,3,2,4,1,4,0
1,1387,3,8,1,28,2,3,2,1,26,2,2,1,48,736,24232,4724,1100,1,80,0,1,5,5,3,0,4,3,0,3,1,3,0
1,1389,2,5,1,31,2,4,4,1,22,3,2,3,98,330,21057,6179,1500,2,80,1,1,10,10,2,6,7,4,3,2,1,4,1
1,1390,3,8,1,39,2,4,2,1,21,2,2,4,44,1498,3567,6120,1200,2,80,1,3,8,5,4,1,4,1,2,4,1,4,0
1,1391,3,8,1,51,2,3,3,2,2,3,3,2,52,541,15395,10596,1100,0,80,0,2,14,4,2,3,2,2,5,3,1,2,0
1,1392,2,7,0,41,3,3,2,2,22,3,2,4,75,1200,13953,5467,1400,2,80,1,3,12,6,2,3,3,4,4,2,1,1,0
1,1394,2,7,1,37,2,1,2,1,4,3,1,3,54,1439,5182,2996,1500,0,80,1,7,8,6,4,1,3,3,2,3,1,4,0
1,1395,3,8,1,33,2,1,2,2,5,3,2,4,61,1111,19293,9998,1300,0,80,0,6,8,5,4,1,2,2,2,4,1,1,0
1,1396,3,8,1,32,2,1,3,1,2,3,2,2,36,499,20497,4078,1300,3,80,1,0,4,3,2,1,2,3,3,2,1,1,0
1,1397,2,1,1,39,2,2,2,0,25,3,3,3,71,1485,3449,10920,2100,1,80,0,3,13,6,4,0,5,3,2,3,2,2,0
1,1399,3,8,1,25,2,1,2,1,18,4,2,3,93,1372,12477,6232,1100,0,80,0,2,6,3,2,1,2,1,3,2,1,2,0
1,1401,2,5,0,52,2,2,4,2,28,4,4,3,59,322,9731,13247,1100,1,80,1,2,24,5,3,0,2,4,3,2,1,2,0
1,1402,2,7,0,43,1,3,4,1,6,2,2,3,73,930,20003,4081,1400,0,80,1,1,20,20,7,1,8,1,3,1,1,1,0
1,1403,3,8,0,27,2,3,3,1,10,2,2,4,98,205,7100,5769,1100,0,80,1,1,6,6,2,4,4,4,3,3,1,4,0
1,1405,2,7,0,27,1,4,2,1,17,3,1,3,51,135,25681,2394,1300,0,80,1,1,8,8,2,7,7,4,2,3,1,4,1
1,1407,2,7,1,26,1,1,4,1,2,2,1,4,36,683,4050,3904,1200,0,80,0,0,5,4,3,1,1,1,2,3,1,4,0
1,1408,1,4,0,42,2,3,1,1,10,3,4,1,31,1147,16616,16799,1400,1,80,0,0,21,20,7,0,9,3,5,3,1,3,0
1,1409,2,3,0,52,2,4,5,1,8,3,1,1,54,258,17363,2950,1300,0,80,0,9,12,5,4,0,4,3,2,1,1,3,0
1,1411,2,3,0,37,1,3,4,1,11,3,1,3,94,1462,19106,3629,1800,0,80,0,4,8,3,2,0,2,1,6,3,1,1,0
1,1412,2,5,1,35,1,2,2,2,18,3,3,4,60,200,19944,9362,1100,0,80,0,2,10,2,2,2,2,3,2,3,1,3,0
1,1415,2,3,1,25,2,3,6,1,1,3,1,4,81,949,4910,3229,1100,1,80,0,4,7,3,2,0,2,1,2,2,1,2,0
1,1417,2,3,1,26,1,3,5,1,7,4,1,1,100,652,23577,3578,1200,0,80,0,0,8,7,7,0,7,3,2,3,1,4,0
1,1419,1,1,1,29,1,3,5,1,17,2,3,1,51,332,9769,7988,1300,0,80,0,1,10,10,9,0,9,2,3,2,1,1,0
1,1420,2,3,1,49,1,2,2,2,28,2,2,1,97,1475,22710,4284,2000,0,80,0,3,20,4,3,1,3,1,2,3,2,1,1
1,1421,2,1,0,29,1,1,5,2,14,3,3,4,84,337,22930,7553,1200,0,80,1,0,9,8,7,7,7,3,1,3,1,1,1
1,1422,2,6,0,54,1,3,4,1,1,3,4,4,54,971,5652,17328,1900,0,80,0,6,29,20,7,12,7,4,3,2,1,4,0
1,1423,2,6,0,58,2,3,4,1,1,3,5,1,76,1055,22456,19701,2100,1,80,1,3,32,9,8,1,5,4,3,3,2,3,0
1,1424,2,6,1,55,3,4,4,1,1,4,4,4,81,1136,12414,14732,1300,2,80,0,2,31,7,7,0,0,2,4,4,1,4,0
1,1425,3,8,0,36,1,4,3,1,3,3,2,2,99,1174,20763,9278,1600,0,80,1,3,15,5,4,0,1,1,3,3,1,4,0
1,1427,3,9,0,31,1,4,2,2,1,1,1,3,50,667,16154,1359,1200,0,80,0,1,1,1,0,0,0,2,3,3,1,2,1
1,1428,3,8,0,30,3,4,3,1,7,3,2,1,73,855,12761,4779,1400,2,80,0,7,8,3,2,0,2,4,3,3,1,2,0
1,1430,2,6,0,31,1,5,2,1,8,3,4,2,93,182,8847,16422,1100,0,80,0,3,9,3,2,1,0,1,3,4,1,3,0
1,1431,2,7,1,34,3,4,5,2,1,3,1,1,91,560,20284,2996,1400,2,80,0,5,10,4,3,1,3,4,2,3,1,3,0
1,1433,2,7,0,31,1,3,2,1,8,2,1,2,34,202,22262,1261,1200,0,80,0,1,1,1,0,0,0,1,3,4,1,3,1
1,1434,2,3,1,27,2,1,2,1,11,3,1,1,91,1377,7679,2099,1400,0,80,0,0,6,5,0,1,4,2,3,4,1,2,0
1,1435,2,3,1,36,1,4,2,1,4,2,2,4,37,172,22604,5810,1600,0,80,0,1,10,10,4,1,8,1,2,2,1,3,0
1,1436,3,8,0,36,2,4,3,1,16,2,2,1,98,329,13494,5647,1300,2,80,0,4,11,3,2,0,2,3,3,2,1,1,0
1,1438,2,7,1,47,2,3,6,1,1,3,1,4,74,465,10205,3420,1200,1,80,0,7,17,6,5,1,2,1,2,2,1,3,0
1,1439,3,9,1,25,2,2,2,1,9,2,1,1,68,383,15182,4400,1200,0,80,0,3,6,3,2,2,2,1,2,3,1,1,1
1,1440,2,3,1,37,1,2,6,0,5,4,1,3,84,1413,25470,3500,1400,0,80,0,0,7,6,5,1,3,3,2,1,1,1,0
1,1441,2,7,0,56,2,2,2,1,1,3,1,1,90,1255,10494,2066,2200,1,80,0,2,5,3,2,1,0,1,3,4,2,4,0
1,1443,2,6,0,47,2,4,4,1,2,3,4,3,82,359,26703,17169,1900,2,80,0,3,26,20,17,5,6,1,2,4,1,2,0
1,1445,3,8,0,24,2,1,4,1,4,3,2,3,42,1476,15211,4162,1200,2,80,1,1,5,5,4,0,3,4,3,3,1,3,0
1,1446,3,8,1,32,2,5,3,1,7,3,2,4,97,601,23343,9204,1200,1,80,0,4,7,4,3,0,3,4,3,2,1,3,0
1,1447,2,3,0,34,2,3,2,1,1,2,1,2,86,401,3708,3294,1700,1,80,0,5,7,5,4,0,2,4,2,2,1,1,0
1,1448,2,7,1,41,2,5,4,1,5,4,1,3,90,1283,5561,2127,1200,0,80,1,2,7,4,2,0,3,2,5,2,1,1,0
1,1449,2,3,1,40,3,4,5,0,9,3,2,3,81,663,23099,3975,1100,2,80,0,3,11,8,7,0,7,3,2,4,1,3,0
1,1453,3,8,1,31,3,2,2,1,8,3,3,4,31,326,8386,10793,1800,1,80,0,1,13,13,7,9,9,1,5,3,1,1,0
1,1457,3,8,1,46,3,3,3,1,9,3,3,4,52,377,15986,10096,1100,1,80,0,4,28,7,7,4,3,1,1,4,1,1,1
1,1458,2,3,0,39,1,3,2,0,2,2,1,1,54,592,17181,3646,2300,0,80,1,2,11,1,0,0,0,1,2,4,2,2,1
1,1459,2,5,0,31,1,5,2,2,1,4,3,2,100,1445,8931,7446,1100,0,80,0,1,10,10,8,4,7,3,2,3,1,1,1
1,1460,2,1,1,45,3,3,4,1,20,1,3,1,95,1038,19863,10851,1800,1,80,1,2,24,7,7,0,7,2,2,3,1,2,0
1,1461,1,1,0,31,1,2,4,1,8,4,1,2,96,1398,24609,2109,1800,0,80,0,9,8,3,2,0,2,4,3,3,1,4,0
1,1464,2,3,1,31,2,3,2,2,2,3,1,4,94,523,21081,3722,1300,1,80,1,6,7,2,2,2,2,2,2,1,1,3,1
1,1465,2,5,1,45,2,3,6,1,29,3,3,4,55,1448,14720,9380,1800,2,80,1,4,10,3,1,1,2,2,4,4,1,4,0
1,1466,3,8,1,48,3,3,3,1,7,3,2,1,96,1221,24795,5486,1100,3,80,0,4,15,2,2,2,2,3,3,3,1,1,0
1,1467,1,1,0,34,2,4,6,1,9,3,1,3,52,1107,3072,2742,1500,0,80,0,1,2,2,2,2,2,1,0,3,1,4,1
1,1468,2,6,1,40,3,1,4,0,8,2,3,2,55,218,25178,13757,1100,1,80,0,2,16,9,8,4,8,4,5,3,1,3,0
1,1469,3,8,1,28,1,3,4,1,5,3,2,1,84,866,23490,8463,1800,0,80,0,0,6,5,4,1,3,4,4,3,1,4,0
1,1471,2,3,1,44,1,3,2,0,5,2,1,3,90,981,7973,3162,1400,0,80,0,3,7,5,2,0,3,3,5,3,1,4,0
1,1472,2,6,1,53,1,3,4,1,2,4,4,2,39,447,19764,16598,1200,0,80,0,4,35,9,8,8,8,4,2,2,1,2,0
1,1473,2,1,1,49,2,4,6,1,5,3,2,3,96,1495,21534,6651,1400,1,80,0,2,20,3,2,1,2,1,0,2,1,2,0
1,1474,2,7,1,40,3,3,4,1,2,3,1,3,68,896,8045,2345,1400,1,80,0,2,8,3,1,1,2,3,3,4,1,3,0
1,1475,2,7,1,44,1,3,2,1,20,3,1,2,49,1467,21158,3420,1300,0,80,0,1,6,5,2,1,3,4,3,2,1,3,0
1,1477,3,8,1,33,2,3,4,2,7,3,2,1,54,430,17456,4373,1400,2,80,0,0,5,4,3,0,3,4,2,3,1,1,0
1,1478,3,8,1,34,1,3,5,1,3,1,2,1,81,1326,15891,4759,1800,0,80,0,3,15,13,9,3,12,4,2,3,1,4,0
1,1479,3,8,1,30,2,1,2,1,16,3,2,3,96,1358,2939,5301,1500,2,80,0,8,4,2,1,2,2,4,2,2,1,3,0
1,1480,2,3,0,42,1,2,4,2,9,3,1,4,74,748,16458,3673,1300,0,80,0,1,12,12,9,5,8,1,3,3,1,3,0
1,1481,3,8,0,44,2,5,3,2,1,3,2,3,79,383,9282,4768,1200,1,80,0,7,11,1,0,0,0,1,4,2,1,3,0
1,1482,2,7,1,30,3,3,6,0,7,3,1,3,64,990,7152,1274,1300,2,80,0,1,1,1,0,0,0,3,2,2,1,2,0
1,1483,2,7,1,57,2,2,2,1,1,4,2,3,93,405,2721,4900,2400,1,80,0,0,13,12,9,2,8,2,2,2,2,1,0
1,1484,2,1,1,49,3,4,2,1,7,3,3,2,35,1490,20948,10466,1400,2,80,0,3,29,8,7,0,7,3,3,3,1,2,0
1,1485,2,6,1,34,3,3,4,2,15,3,4,1,71,829,11929,17007,1400,2,80,0,7,16,14,8,6,9,2,3,2,1,4,0
1,1486,3,9,1,28,2,3,6,2,1,3,1,3,92,1496,15747,2909,1500,1,80,0,3,5,3,2,1,2,1,3,4,1,4,1
1,1487,3,8,0,29,1,3,6,2,13,3,2,2,51,115,17485,5765,1100,0,80,0,5,7,5,3,0,0,1,4,1,1,1,1
1,1489,3,8,0,34,1,4,4,1,24,2,2,2,40,790,7815,4599,2300,0,80,1,0,16,15,9,10,10,1,2,4,2,3,1
1,1492,3,9,1,35,2,1,2,1,7,3,1,3,76,660,16192,2404,1300,1,80,0,1,1,1,0,0,0,4,3,3,1,1,0
1,1494,2,3,1,24,1,3,4,2,9,3,1,1,89,381,16998,3172,1100,0,80,1,2,4,0,0,0,0,2,2,2,1,3,1
1,1495,3,9,0,24,2,2,2,0,13,3,1,2,78,830,7103,2033,1300,1,80,0,1,1,1,0,0,0,4,2,3,1,3,0
1,1496,2,5,1,44,1,1,4,2,2,3,3,3,86,1193,19719,10209,1800,0,80,1,5,16,2,2,2,2,2,2,2,1,2,0
1,1497,3,8,1,29,3,3,2,1,19,2,2,3,77,1246,23757,8620,1400,2,80,0,1,10,10,7,0,4,3,3,3,1,3,0
1,1499,1,1,1,30,3,3,2,1,1,3,1,3,46,330,15428,2064,2100,1,80,0,0,6,5,3,1,3,3,3,4,2,1,0
1,1501,2,1,1,55,2,4,2,1,4,3,2,3,30,1229,16143,4035,1600,0,80,1,0,4,3,2,1,2,4,2,3,1,2,0
1,1502,2,3,0,33,2,4,4,1,4,2,1,2,82,1099,8192,3838,1100,0,80,0,8,8,5,4,0,2,1,5,3,1,4,0
1,1503,3,8,0,47,2,3,4,1,14,3,2,3,78,571,24200,4591,1700,1,80,1,3,11,5,4,1,2,3,4,2,1,3,0
1,1504,2,3,1,28,1,2,4,2,2,2,1,1,38,289,5355,2561,1100,0,80,0,7,8,0,0,0,0,3,2,2,1,3,1
1,1506,2,7,1,28,3,3,2,1,1,2,1,3,72,1423,12530,1563,1400,1,80,0,1,1,1,0,0,0,1,2,1,1,4,0
1,1507,3,8,1,28,1,3,2,2,7,3,2,1,55,467,11827,4898,1400,0,80,0,0,5,4,2,1,3,3,5,3,1,4,0
1,1509,2,3,0,49,2,2,4,1,3,2,2,1,43,271,23070,4789,2500,1,80,0,4,10,3,2,1,2,3,3,3,2,1,0
1,1513,2,3,0,29,2,1,2,2,2,3,1,2,97,410,4668,3180,1300,3,80,0,0,4,3,2,0,2,4,3,3,1,3,0
1,1514,2,5,1,28,2,1,2,1,29,1,2,2,96,1083,3173,6549,1400,2,80,0,1,8,8,6,1,7,3,2,2,1,2,0
1,1515,2,1,1,33,1,5,2,1,8,3,2,3,69,516,22049,6388,1700,0,80,1,2,14,0,0,0,0,4,6,3,1,1,0
1,1516,2,4,1,32,1,3,4,1,10,3,3,4,64,495,21072,11244,2500,0,80,0,2,10,5,2,0,0,3,5,4,2,2,0
1,1520,2,4,0,54,3,4,4,2,11,3,4,4,87,1050,24456,16032,2000,1,80,0,3,26,14,9,1,12,2,2,3,2,1,0
1,1522,2,7,1,29,1,4,6,1,1,2,1,1,100,224,7568,2362,1300,0,80,0,6,11,9,7,0,7,1,2,1,1,3,1
1,1523,2,6,1,44,2,3,2,1,28,3,4,1,32,136,22074,16328,1300,1,80,0,3,24,20,6,14,17,4,1,4,1,3,0
1,1525,2,5,0,39,1,3,2,1,6,3,3,2,32,1089,9150,8376,1800,0,80,0,4,9,2,0,2,2,2,3,3,1,4,0
1,1527,3,4,0,46,2,3,2,1,3,3,4,2,51,228,11380,16606,1200,1,80,0,8,23,13,12,5,1,3,2,4,1,4,0
1,1529,2,1,0,35,1,3,2,1,16,2,3,2,91,1029,21195,8606,1900,0,80,0,1,11,11,8,3,3,4,3,1,1,4,0
1,1533,2,3,1,23,1,1,2,1,20,3,2,3,97,507,24812,2272,1400,0,80,0,0,5,4,3,1,2,1,2,3,1,2,0
1,1534,2,3,1,40,1,4,2,1,9,3,1,1,86,676,21831,2018,1400,0,80,0,3,15,5,4,1,0,4,3,1,1,2,1
1,1535,3,8,1,34,2,3,6,1,1,2,3,3,64,971,12288,7083,1400,0,80,1,1,10,10,9,8,6,4,3,3,1,4,0
1,1537,2,7,0,31,1,3,2,2,3,3,1,3,33,561,4156,4084,1200,0,80,0,1,7,7,2,7,7,4,2,1,1,1,1
1,1539,2,6,1,50,1,5,4,2,22,1,4,4,88,333,24450,14411,1300,0,80,1,1,32,32,6,13,9,3,2,3,1,4,0
1,1541,3,9,1,34,2,2,6,1,7,3,1,3,55,1440,4944,2308,2500,1,80,1,0,12,11,10,5,7,2,4,3,2,2,0
1,1542,2,3,1,42,2,3,4,1,2,2,1,2,68,1210,24052,4841,1400,1,80,0,4,4,1,0,0,0,3,3,3,1,2,0
1,1543,2,7,1,37,2,3,4,1,13,3,2,4,47,674,3031,4285,1700,0,80,0,1,10,10,8,3,7,1,2,3,1,1,0
1,1544,2,1,0,29,2,1,5,1,8,1,2,1,39,441,7288,9715,1300,1,80,0,3,9,7,7,0,7,3,3,3,1,3,0
1,1545,2,5,1,33,1,3,2,1,25,2,2,2,44,575,24152,4320,1300,0,80,0,1,5,5,3,0,2,4,2,3,1,4,0
1,1546,2,7,1,45,2,3,6,1,28,3,1,4,97,950,4585,2132,2000,1,80,0,4,8,5,4,0,3,4,3,3,2,4,0
1,1547,2,1,1,42,2,3,2,2,2,3,3,4,40,288,18611,10124,1400,1,80,1,2,24,20,8,13,9,4,3,1,1,3,0
1,1548,3,8,1,40,2,2,4,1,9,3,2,1,47,1342,19345,5473,1200,0,80,0,0,9,8,4,7,1,1,5,4,1,4,0
1,1549,2,3,1,33,2,4,2,1,28,3,2,3,79,589,22949,5207,1200,1,80,1,1,15,15,14,5,7,2,3,3,1,2,0
1,1550,1,4,1,40,1,2,4,1,6,3,4,4,38,898,17381,16437,2100,0,80,1,1,21,21,7,7,7,3,2,3,2,4,0
1,1551,2,3,1,24,3,2,6,1,21,2,1,1,57,350,10036,2296,1400,3,80,0,0,2,1,1,0,0,3,3,3,1,2,0
1,1552,2,1,1,40,3,2,2,0,8,3,2,4,72,1142,8841,4069,1800,0,80,1,3,8,2,2,2,2,4,2,3,1,3,0
1,1553,2,1,1,45,3,4,6,1,1,3,3,2,66,538,20933,7441,1200,3,80,0,1,10,10,8,7,7,1,4,3,1,1,0
1,1554,3,9,0,35,2,4,2,1,28,2,1,3,98,1402,26204,2430,2300,2,80,0,0,6,5,3,4,2,2,5,3,2,1,0
1,1555,2,7,0,32,2,2,2,1,5,2,2,2,67,824,15624,5878,1200,1,80,0,3,12,7,1,2,5,4,2,3,1,1,0
1,1556,3,9,1,36,1,4,2,1,2,3,1,4,70,1157,17001,2644,2100,0,80,1,3,7,3,2,1,2,3,3,2,2,4,0
1,1557,3,8,0,48,3,4,2,1,16,3,2,3,96,492,13693,6439,1400,1,80,0,8,18,8,7,7,7,3,2,3,1,3,0
1,1558,2,7,1,29,2,3,2,1,9,4,1,3,91,598,22376,2451,1800,2,80,0,6,5,1,0,0,0,3,2,2,1,1,0
1,1560,3,8,1,33,2,4,2,1,8,3,2,1,46,1242,10589,6392,1300,1,80,0,2,8,2,2,2,2,1,6,1,1,4,0
1,1562,3,8,1,30,2,3,2,1,1,2,2,1,64,740,5323,9714,1100,1,80,0,1,10,10,8,6,7,2,4,3,1,4,1
1,1563,1,1,1,38,2,4,1,2,10,3,2,3,71,888,14814,6077,1100,0,80,0,3,10,6,3,1,2,3,2,3,1,3,0
1,1564,2,3,1,35,1,3,4,1,1,2,1,1,68,992,21731,2450,1900,0,80,0,1,3,3,0,1,2,4,3,3,1,2,0
1,1568,3,8,1,30,2,4,6,1,29,3,3,2,33,1288,17799,9250,1200,1,80,0,3,9,4,2,1,3,3,3,3,1,2,0
1,1569,2,3,0,35,3,3,2,1,2,3,1,1,69,104,26619,2074,1200,1,80,1,1,1,1,0,0,0,1,2,3,1,4,1
1,1572,2,5,0,53,2,5,6,1,2,2,3,4,78,607,14618,10169,1600,1,80,0,0,34,33,7,1,9,3,4,3,1,2,1
1,1573,2,5,1,38,2,3,4,1,2,3,2,2,81,903,7653,4855,1100,2,80,0,4,7,5,2,1,4,3,2,3,1,1,1
1,1574,2,7,1,32,2,4,6,0,1,3,2,1,62,1200,25174,4087,1400,1,80,0,4,9,6,5,1,2,4,3,2,1,2,0
1,1576,2,7,0,48,2,4,5,1,15,3,1,1,65,1108,16530,2367,1200,1,80,0,8,10,8,2,7,6,3,3,2,1,4,0
1,1577,2,7,1,34,1,4,4,1,7,3,1,4,35,479,22061,2972,1300,0,80,0,1,1,1,0,0,0,1,4,1,1,3,0
1,1578,3,4,1,55,2,5,3,1,26,2,5,4,60,685,23037,19586,2100,1,80,0,1,36,36,6,2,13,3,3,3,2,3,0
1,1580,2,7,1,34,2,4,2,1,1,3,2,4,45,1351,13008,5484,1700,1,80,0,9,9,2,2,2,1,2,3,2,1,2,0
1,1581,2,7,0,26,2,3,2,1,3,3,1,4,89,474,11133,2061,2100,0,80,0,1,1,1,0,0,0,1,5,3,2,1,0
1,1582,3,8,1,38,2,3,2,1,14,3,2,2,80,1245,12355,9924,1100,1,80,0,0,10,9,8,7,7,3,3,3,1,4,0
1,1583,3,8,0,38,1,3,2,1,16,3,2,2,90,437,16379,4198,1200,0,80,0,2,8,3,2,1,2,2,5,4,1,2,0
1,1585,3,8,0,36,1,4,2,1,1,3,2,3,73,884,21447,6815,1300,0,80,0,6,15,1,0,0,0,2,5,3,1,1,0
1,1586,2,3,1,29,1,1,4,1,3,3,1,1,87,1370,16213,4723,1800,0,80,1,1,10,10,9,1,5,2,3,3,1,4,0
1,1587,2,1,0,35,1,4,4,1,10,3,2,3,51,670,4223,6142,1600,0,80,1,3,10,5,2,0,4,1,4,3,1,3,0
1,1588,3,8,1,39,2,3,4,1,6,4,3,3,38,1462,4658,8237,1100,1,80,0,2,11,7,6,7,6,4,3,3,1,1,0
1,1590,2,1,1,29,3,1,2,2,2,3,2,4,87,995,24483,8853,1900,1,80,0,1,6,6,4,1,3,1,0,4,1,4,0
1,1591,3,4,1,50,2,3,3,1,9,3,5,3,59,264,19519,19331,1600,1,80,1,4,27,1,0,0,0,3,2,3,1,3,0
1,1592,2,7,1,23,2,3,6,1,10,4,1,3,45,977,12826,2073,1600,1,80,0,2,4,2,2,2,2,4,2,3,1,4,0
1,1594,2,3,1,36,2,4,2,2,6,4,2,1,80,1302,19711,5562,1300,1,80,1,3,9,3,2,0,2,1,3,3,1,4,0
1,1595,2,4,1,42,1,2,5,1,9,2,5,4,93,1059,26362,19613,2200,0,80,0,8,24,1,0,0,1,4,2,3,2,4,0
1,1596,2,3,1,35,2,3,2,1,28,4,2,3,46,750,25348,3407,1700,2,80,0,1,10,10,9,6,8,2,3,2,1,4,0
1,1597,2,1,1,34,2,4,6,2,10,2,2,3,92,653,15332,5063,1400,1,80,0,1,8,8,2,7,7,4,3,2,1,2,0
1,1598,3,8,0,40,2,2,2,1,14,3,2,1,84,118,11262,4639,1500,1,80,0,1,5,5,4,1,2,4,2,3,1,3,0
1,1599,2,3,1,43,3,3,6,1,27,4,1,2,87,990,5855,4876,1200,1,80,0,5,8,6,4,0,2,4,0,3,1,3,0
1,1601,2,3,1,35,2,2,2,1,7,2,1,4,63,1349,7713,2690,1800,1,80,0,1,1,1,0,0,1,3,5,2,1,4,0
1,1602,3,4,1,46,1,4,2,1,1,4,4,1,56,563,3156,17567,1500,0,80,0,1,27,26,0,0,12,4,5,1,1,2,0
1,1604,2,3,1,28,2,3,4,1,24,3,1,2,51,329,7324,2408,1700,3,80,1,1,1,1,1,0,0,3,3,3,1,3,1
1,1605,2,7,0,22,2,2,5,0,26,2,1,3,85,457,10293,2814,1400,0,80,1,1,4,4,2,1,3,2,2,2,1,2,0
1,1606,2,1,1,50,2,5,4,2,20,3,4,3,41,1234,20689,11245,1500,1,80,1,2,32,30,8,12,13,2,3,3,1,3,0
1,1607,2,7,0,32,2,4,5,1,5,4,1,4,35,634,18783,3312,1700,2,80,0,3,6,3,2,0,2,2,3,3,1,4,0
